query,timestamp,postUrl,description,commentCount,likeCount,pubDate,likedByViewer,isSidecar,type,profileUrl,username,fullName,imgUrl,postId,location,locationId,taggedFullName1,taggedUsername1,taggedFullName2,taggedUsername2,videoUrl,viewCount,taggedFullName3,taggedUsername3,taggedFullName4,taggedUsername4,taggedFullName5,taggedUsername5,taggedFullName6,taggedUsername6,taggedFullName7,taggedUsername7,taggedFullName8,taggedUsername8,taggedFullName9,taggedUsername9,taggedFullName10,taggedUsername10,taggedFullName11,taggedUsername11,taggedFullName12,taggedUsername12,taggedFullName13,taggedUsername13,taggedFullName14,taggedUsername14,taggedFullName15,taggedUsername15,taggedFullName16,taggedUsername16,taggedFullName17,taggedUsername17,taggedFullName18,taggedUsername18,taggedFullName19,taggedUsername19,taggedFullName20,taggedUsername20,taggedFullName21,taggedUsername21,taggedFullName22,taggedUsername22,taggedFullName23,taggedUsername23,taggedFullName24,taggedUsername24
https://www.instagram.com/foodiecouplecm/,2022-03-14T04:20:31.783Z,https://www.instagram.com/p/CZHB1L6vYiy/,"KANADA-YA&nbsp;&nbsp;&nbsp; | 

Our visit to Kanada-Ya boosted our dopamine level and left us with satisfied belly 🥰 

We tried the regular Kotteri Tonkotsu Ramen ($16.90) and Gekikara Ramen ($19.90), and while both broth carried full-bodied flavour and mouthfeel, the latter bring a kick of spiciness which C really enjoyed! 

For the toppings, the charsiew belly has a good ratio of meat-fats but zng up further from the smoky charred-ness. The hanjuku egg was perfectly cooked and has one of the best texture, however, a tad bit sweet. They are also very generous with the spring onions, corn & black fungus which is definitely a plus point! 💯

Other dishes in picture:
- Truffle Ramen ($24.90)
- Gyoza ($5.90)
- Green Tea ($1.90) 

Although this our first time patronising Kanada-Ya, we look forward to being back! It is noteworthy to highlight that they carry vegetarian option (Truffle Veggie Ramen) which broth is made using soy milk and vegetable dashi! Totally caught my eye 🤤 

Lastly, thank you @kanadaya.sg for having us! 🍜

📍Kanada-Ya is located at multiple location such as Marina Sqaure, Paragon, PLQ Mall, Change Alley Mall and Century Square.",32,246,2022-01-24T10:41:00.000Z,,TRUE,,https://www.instagram.com/foodiecouplecm/,foodiecouplecm,Claudia &amp; Matthew,https://instagram.fhio3-1.fna.fbcdn.net/v/t51.2885-15/272294817_880760052603783_5487010691415466792_n.webp?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fhio3-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=hIFgJa6J--QAX_Js-z3&edm=APU89FABAAAA&ccb=7-4&oh=00_AT8hMexWo4H4QaUSa1jBQdZZAQ2Pbmq9ygNKeQcscPn-OA&oe=6236929D&_nc_sid=86f79a,2.76E+18,,,Kanada-Ya Singapore,kanadaya.sg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/keithcook1600/,2022-03-14T04:20:42.722Z,https://www.instagram.com/p/CZrC0pmujNW/,Penne pasta vodka sauce mozzarella and Ham,1,42,2022-02-07T10:22:20.000Z,,TRUE,,https://www.instagram.com/keithcook1600/,keithcook1600,Keith Cook,https://instagram.fhio3-1.fna.fbcdn.net/v/t51.2885-15/273543616_2440784472744366_3564163849846992887_n.webp?stp=dst-jpg_e35&_nc_ht=instagram.fhio3-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=8KmEg-2OkxcAX8McaAX&edm=APU89FABAAAA&ccb=7-4&oh=00_AT-dsQcc5kF6wBJhcVC3yWRUC4lBKViJbJzKn5J9ulfkjg&oe=62357F43&_nc_sid=86f79a,2.77E+18,"Woodbranch, Texas",1015713015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/keithcook1600/,2022-03-14T04:20:42.722Z,https://www.instagram.com/p/CZpkpExORFb/,Her,2,33,2022-02-06T20:39:22.000Z,,,Photo,https://www.instagram.com/keithcook1600/,keithcook1600,Keith Cook,https://instagram.fhio3-1.fna.fbcdn.net/v/t51.2885-15/273541569_122721256940145_7210803922074904858_n.webp?stp=dst-jpg_e35&_nc_ht=instagram.fhio3-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=1YpspU5UrXgAX-6Gn3M&edm=APU89FABAAAA&ccb=7-4&oh=00_AT_eyTdebCPt43FoUcY-9i04DaKj4tIib0c5MfsNHNhVDg&oe=62350EBE&_nc_sid=86f79a,2.77E+18,"New Caney, Texas",228205064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/keithcook1600/,2022-03-14T04:20:42.722Z,https://www.instagram.com/p/CZmJexcOtuQ/,Pugs,1,36,2022-02-05T12:44:18.000Z,,TRUE,,https://www.instagram.com/keithcook1600/,keithcook1600,Keith Cook,https://instagram.fhio3-1.fna.fbcdn.net/v/t51.2885-15/273256022_1050656945531734_5225164297925566922_n.webp?stp=dst-jpg_e35&_nc_ht=instagram.fhio3-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=3q8gxiwh71AAX9l7AEy&edm=APU89FABAAAA&ccb=7-4&oh=00_AT9A2teyv61ATuPsLOT0ipaNoiwDQDQ7ZxeI9rB7kpVQPw&oe=6235EFCE&_nc_sid=86f79a,2.77E+18,"Woodbranch, Texas",1015713015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/keithcook1600/,2022-03-14T04:20:42.722Z,https://www.instagram.com/p/CZdDyK1OjIW/,Dinner salad Caesar dressing with croutons tomatoes and Ham,1,51,2022-02-02T00:01:22.000Z,,,Photo,https://www.instagram.com/keithcook1600/,keithcook1600,Keith Cook,https://instagram.fhio3-1.fna.fbcdn.net/v/t51.2885-15/273024074_662605458221045_4438196115739887132_n.webp?stp=dst-jpg_e35&_nc_ht=instagram.fhio3-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=nSxjyQWL_PQAX_vxGDD&tn=_-cmx2Zk1yVa89nj&edm=APU89FABAAAA&ccb=7-4&oh=00_AT9YWJ8Jh1NmqR2DdSN_9sjeCgywTBDFSyvUD7Np_fM1TQ&oe=623636AE&_nc_sid=86f79a,2.76E+18,"Woodbranch, Texas",1015713015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/keithcook1600/,2022-03-14T04:20:42.722Z,https://www.instagram.com/p/CZZMkS6OiO6/,Stuffed peppers salmon and rice Napoleons  enchiladas queso sauce,0,39,2022-01-31T12:01:09.000Z,,,Photo,https://www.instagram.com/keithcook1600/,keithcook1600,Keith Cook,https://instagram.fhio3-1.fna.fbcdn.net/v/t51.2885-15/258824189_680050609667428_6647140826061850768_n.webp?stp=dst-jpg_e35&_nc_ht=instagram.fhio3-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=sQzPmhrBKzkAX-Sv7Ih&edm=APU89FABAAAA&ccb=7-4&oh=00_AT9a7G0VCVzG3sspeDw2LTEbnFX-8Qo24cg331kMzqPPoQ&oe=6234BEC4&_nc_sid=86f79a,2.76E+18,"Woodbranch, Texas",1015713015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/mytrecco/,2022-03-14T04:20:53.614Z,https://www.instagram.com/p/CZy1nRssjbJ/,"Live like royalty at Hotel Castello di Reschio! The 1,000 year old Italian castle is newly restored and houses 36 guest suites. Choose between a room that overlooks the rolling hills of Reschio or central courtyard-- they are both equally as impressive! Trecco Pro Tip: Try the hotel's Ristorante Al Castello where almost every ingredient is sourced right from the estate!​​​​​​​​
📍: Reschio, Italy​​​​​​​​
📸: @papillonluxurytravel​​​​​​​​
#mytrecco​​​​​​​​
.​​​​​​​​
.​​​​​​​​
.​​​​​​​​
#mytravelrecommendations #travelrecs #travel #TreccoApp #treccotravel #treccoreschio #treccoitaly #luxuryhotelsoftheworld #luxurylifestyle #italy #hotelcastellodireschio #reschiodesign #hotels #hotel #travel #hospitality #hotellife #luxury #hotelroom #luxuryhotel #hotelier #interiordesign #hoteldesign #resort #boutiquehotel #instagood #resorts #luxurylifestyle",10,184,2022-02-10T11:00:53.000Z,,,Photo,https://www.instagram.com/mytrecco/,mytrecco,Trecco,https://instagram.fhio3-1.fna.fbcdn.net/v/t51.2885-15/273627256_1325693904520607_3287138198040410599_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fhio3-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=sHDFY2tmEBMAX8lvIAT&edm=APU89FABAAAA&ccb=7-4&oh=00_AT_6OoptyB_WihOdYh--9uutwcnzIHYBlFAjh3pG26F-Cg&oe=6234D99C&_nc_sid=86f79a,2.77E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/mytrecco/,2022-03-14T04:20:53.614Z,https://www.instagram.com/p/CZeqolFAk4x/,"The @royaltongrenada has it all when it comes to taking the perfect Caribbean vacation. Located on Grenada's white sand beachfront, the resort takes all-inclusive to the next level. Trecco Pro Tip: You definitely won't go hungry at @royaltongrenada. Be sure to try their French restaurant, Me Maison -- we loved the vegan mushroom bourguignon!​​​​​​​​
📍: Grenada​​​​​​​​
📸: @royaltongrenada​​​​​​​​
#mytrecco​​​​​​​​
.​​​​​​​​
.​​​​​​​​
.​​​​​​​​
#mytravelrecommendations #travelrecs #travel #TreccoApp #treccotravel #treccogrenada #treccocaribbean #islandlife #royaltonresort #hotelsandresorts #luxuryhotels #beachresorts #puregrenada #caribbeancomeback #hotels #hotel #travel #hospitality #hotellife #luxury #hotelroom #luxuryhotel #hotelier #interiordesign #hoteldesign #resort #boutiquehotel #instagood #resorts",14,218,2022-02-02T15:00:08.000Z,,,Photo,https://www.instagram.com/mytrecco/,mytrecco,Trecco,https://instagram.fhio3-1.fna.fbcdn.net/v/t51.2885-15/273021283_673283200355743_3123286762033085551_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fhio3-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=etz-qyWNinwAX-dHeEz&edm=APU89FABAAAA&ccb=7-4&oh=00_AT_j9D1x_Tx67-ZE4pFkhMMi3iDd5X_s4X49BETm6tGWEA&oe=62364F84&_nc_sid=86f79a,2.76E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/mytrecco/,2022-03-14T04:20:53.614Z,https://www.instagram.com/p/CZRw9JqAYRO/,"Do you prefer the lake or the ocean? While we love the ocean, there's something about a summer weekend at the lake. Summer is still several months away but it's never too early to start planning a weekend or two. If you're looking for a private cabin in the middle of wine country (yes, they make wine in Canada), look no further than @wandertheresort located on Lake Ontario. Trecco Pro Tip: Start your morning exploring the nearby Sandbanks Provincial Park before heading to the vineyards in the afternoon!⠀⠀⠀⠀⠀⠀⠀⠀⠀
📍: Ontario, Canada ⠀⠀⠀⠀⠀⠀⠀⠀⠀
📸: @unexpectedjourneys1⠀⠀⠀⠀⠀⠀⠀⠀⠀
#mytrecco⠀⠀⠀⠀⠀⠀⠀⠀⠀
.⠀⠀⠀⠀⠀⠀⠀⠀⠀
.⠀⠀⠀⠀⠀⠀⠀⠀⠀
.⠀⠀⠀⠀⠀⠀⠀⠀⠀
#mytravelrecommendations #travelrecs #travel #TreccoApp #treccotravel #treccoontario #treccocanada #hotels #hotel #travel #hospitality #hotellife #luxury #hotelroom #luxuryhotel #hotelier #interiordesign #hoteldesign #resort #boutiquehotel #instagood #resorts #luxurylifestyle",30,240,2022-01-28T14:45:14.000Z,,,Photo,https://www.instagram.com/mytrecco/,mytrecco,Trecco,https://instagram.fhio3-1.fna.fbcdn.net/v/t51.2885-15/272828600_516983706293162_3246779658439074178_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fhio3-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=9nIn_8SGKtQAX9QS2SZ&edm=APU89FABAAAA&ccb=7-4&oh=00_AT9bjcUjL5EnFb0opqw7S8B21mNtS3FiJaQ9PbM4QPLW3Q&oe=62367263&_nc_sid=86f79a,2.76E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/mytrecco/,2022-03-14T04:20:53.614Z,https://www.instagram.com/p/CZMuPOJg4b-/,"Do you have a favorite historic hotel? One of our favorites is the @delcoronado located just across the water from the heart of San Diego. The hotel has been a Southern California staple since it was built in the late 1880s. Whether you're stopping by for a night or a week, you will fall in love with the history of this grand hotel. Trecco Pro Tip: If you're looking to change up your morning workout, be sure to check out their daily spin class on the beach! ⠀⠀⠀⠀⠀⠀⠀⠀⠀
📍: San Diego, California⠀⠀⠀⠀⠀⠀⠀⠀⠀
📸: @delcoronado ⠀⠀⠀⠀⠀⠀⠀⠀⠀
#mytrecco⠀⠀⠀⠀⠀⠀⠀⠀⠀
.⠀⠀⠀⠀⠀⠀⠀⠀⠀
.⠀⠀⠀⠀⠀⠀⠀⠀⠀
.⠀⠀⠀⠀⠀⠀⠀⠀⠀
#treccosandiego #mytravelrecommendations #travelrecs #travel #TreccoApp #treccotravel #treccosandiego #treccocalifornia #hotels #hotel #travel #hospitality #hotellife #luxury #hotelroom #luxuryhotel #hotelier #interiordesign #hoteldesign #resort #boutiquehotel #instagood #resorts #luxurylifestyle",23,196,2022-01-26T15:45:18.000Z,,,Photo,https://www.instagram.com/mytrecco/,mytrecco,Trecco,https://instagram.fhio3-1.fna.fbcdn.net/v/t51.2885-15/272591847_950162695631027_250922917816664784_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fhio3-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=oDbvsd0-Cw4AX_lLz7M&edm=APU89FABAAAA&ccb=7-4&oh=00_AT-apzrZXiEFjCtKkcJTFK-4O1IyxwIKn7bnMebhkYmlbg&oe=6234E1A9&_nc_sid=86f79a,2.76E+18,Hotel Del Coronado,1.02E+14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/mytrecco/,2022-03-14T04:20:53.614Z,https://www.instagram.com/p/CZJo3FVDO8t/,"Who doesn't love a great lobby bar? Certainly no one we're traveling with. The Atrium bar at the @ictelaviv takes grand to a new level while also offering stunning views of the Mediterranean. Trecco Pro Tip: While the Atrium is a great spot for cocktails, their traditional Israeli breakfast is not to be missed! ⠀⠀⠀⠀⠀⠀⠀⠀⠀
📍Tel Aviv, Israel⠀⠀⠀⠀⠀⠀⠀⠀⠀
📸: @ictelaviv⠀⠀⠀⠀⠀⠀⠀⠀⠀
#mytrecco⠀⠀⠀⠀⠀⠀⠀⠀⠀
.⠀⠀⠀⠀⠀⠀⠀⠀⠀
.⠀⠀⠀⠀⠀⠀⠀⠀⠀
.⠀⠀⠀⠀⠀⠀⠀⠀⠀
#mytravelrecommendations #travelrecs #travel #TreccoApp #treccotravel #treccotelaviv #treccoisrael #luxuryhotel #holiday #restaurants #travelisrael #telaviv #israeltelaviv israelvacation #hotels #hotel #travel #hospitality #hotellife #luxury #hotelroom #luxuryhotel #hotelier #interiordesign #hoteldesign #resort #boutiquehotel #instagood #resorts",16,191,2022-01-25T11:00:35.000Z,,,Photo,https://www.instagram.com/mytrecco/,mytrecco,Trecco,https://instagram.fhio3-1.fna.fbcdn.net/v/t51.2885-15/272661998_409962754226915_995215946220406053_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fhio3-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=n-4fM5J7wLIAX9Juu3T&edm=APU89FABAAAA&ccb=7-4&oh=00_AT89j-7NhEVdoNaFexDfkjuG6WDcJYU6PGy2rL3VtaKeCw&oe=623620F9&_nc_sid=86f79a,2.76E+18,InterContinental David Tel Aviv,238940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/scrambleggg/,2022-03-14T04:21:04.161Z,https://www.instagram.com/p/CZTx1CvPPI4/,"Sometimes (actually most of the time) I get greedy and I tend to over order. can't help it when I'm at this Kway Chap stall 🤤

-

#igsg #igsgfood #sgeats #sgfood #sgfoodies #jiaklocal #localfood #sglocalfood #sghawkers #foodie #foodporn #foodphotography #foodgasm #foodstagram #instafoodsg #instafood #singapore #kwaychap #shiok #diediemusttry #foodknowsnoboundaries",58,450,2022-01-29T09:31:18.000Z,,,Photo,https://www.instagram.com/scrambleggg/,scrambleggg,Sean Lim,https://instagram.fhio3-1.fna.fbcdn.net/v/t51.2885-15/272785116_466696518371568_7230625345960376532_n.webp?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fhio3-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=Pbzof2joDLYAX-TDfZd&edm=APU89FABAAAA&ccb=7-4&oh=00_AT81rBX3Mll6WHAaPRP3l4JRRH8jdWt2njzUfHXNWp97pg&oe=623617ED&_nc_sid=86f79a,2.76E+18,Lao San Kway Chap,1.05E+14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/scrambleggg/,2022-03-14T04:21:04.161Z,https://www.instagram.com/p/CZHFzVGvfpq/,"Can't get enough of @longchengdesserts desserts! Check out their almond paste!! It's so smooth and tasty, I almost went for 2 bowls in a seating 🤣 Highly recommend to heat the dessert up before consumption for best taste! Do check them out!!

-

#igsg #igsgfood #sgeats #sgfood #sgfoodies #suportlocal #jiaklocal #foodie #foodporn #foodphotography #foodgasm #chinesedessert #instafood #instafoodsg #singapore #almondpaste #shiok #foodknowsnoboundaries #longchengdesserts",20,449,2022-01-24T11:15:42.000Z,,,Photo,https://www.instagram.com/scrambleggg/,scrambleggg,Sean Lim,https://instagram.fhio3-1.fna.fbcdn.net/v/t51.2885-15/272350453_949930199230433_2243475153864110587_n.webp?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fhio3-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=aHemWMngZHMAX_rF5vV&edm=APU89FABAAAA&ccb=7-4&oh=00_AT9AxtzoZTgTXY3sjz7ZAPRgZ0RqW-Trg6jER2BJoint9g&oe=6234E86E&_nc_sid=86f79a,2.76E+18,Singapore / Singapura / 新加坡 / சிங்கப்பூர்,1.14E+14,Long Cheng Desserts,longchengdesserts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/scrambleggg/,2022-03-14T04:21:04.161Z,https://www.instagram.com/p/CZBDaMcPGIk/,"Garlic Bacon Cheese Sandwich from @eggdrop_dongdaemun What a way to end our Korea trip 🤯🤯🤯 

-

#igsg #igkorea #sgfoodies #seouleats #foodporn #foodie #breadporn #eggporn #foodphotography #foodgasm #foodstagram #instafood #instafoodkorea #korea #seoul #eggdrop #dongdaemun #shiok #sandwich #masisseoyo #traveltoeat #vacation #travel #foodknowsnoboundaries",40,568,2022-01-22T02:59:21.000Z,,,Photo,https://www.instagram.com/scrambleggg/,scrambleggg,Sean Lim,https://instagram.fhio3-1.fna.fbcdn.net/v/t51.2885-15/272428242_507779550666043_6310231068313612347_n.webp?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fhio3-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=6M_99RbCRckAX-13JAR&edm=APU89FABAAAA&ccb=7-4&oh=00_AT_HjjcU8FUi5_PNG-aX2cZeatLhtkxyB9Xpm69osIRZvg&oe=623685E5&_nc_sid=86f79a,2.76E+18,Egg Drop 東大門 에그드랍 동대문점,1.04E+14,Liyi Lin,liyiliyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/scrambleggg/,2022-03-14T04:21:04.161Z,https://www.instagram.com/p/CY8DrxIPhpj/,"Korean Ginseng Chicken Soup. Best way to keep ourselves warm! 

-

#igsg #igkorea #koreaeats #seouleats #sgfoodies #localfood #foodie #foodphotography #foodporn #foodgasm
#foodstagram #instafood #korea #koreanginsengchickensoup #musteat #vacation #travel #traveltoeat #shiok #masisseoyo #foodknowsnoboundaries #seoul
#comfortfood",37,502,2022-01-20T04:25:33.000Z,,,Photo,https://www.instagram.com/scrambleggg/,scrambleggg,Sean Lim,https://instagram.fhio3-1.fna.fbcdn.net/v/t51.2885-15/272194527_664805847985334_7357099643314395805_n.webp?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fhio3-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=v0iELnv08DUAX979xEh&edm=APU89FABAAAA&ccb=7-4&oh=00_AT-q8XF3XQyvFkP6xqJZ4auueWWo1lptfUWyhuSE7ySk5w&oe=623695CA&_nc_sid=86f79a,2.76E+18,토속촌 삼계탕 - 土俗村 蔘鷄湯,234716906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/scrambleggg/,2022-03-14T04:21:04.161Z,https://www.instagram.com/p/CY2ytDtPZat/,"Always time for pastries. 

-

#igsg #igkorea #sgfoodies #koreaeats #seoulcafe #instafood #foodie #foodporn #foodphotography #foodgasm #foodstagram #korea #seoul #cafeonion #dessert #pastry #bread #shiok #foodknowsnoboundaries #foodlover #traveltoeat",41,478,2022-01-18T03:20:59.000Z,,,Photo,https://www.instagram.com/scrambleggg/,scrambleggg,Sean Lim,https://instagram.fhio3-1.fna.fbcdn.net/v/t51.2885-15/271964885_508206137398968_4940754291706685083_n.webp?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fhio3-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=3oIOj8GU8cwAX-krRii&edm=APU89FABAAAA&ccb=7-4&oh=00_AT_to4nR65y7G5oezd6YjV585_h7c02b99QPnjYICFTZgg&oe=6234FCF2&_nc_sid=86f79a,2.75E+18,Cafe Onion Anguk,6.17E+14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/sze.crafts/,2022-03-14T04:21:14.605Z,https://www.instagram.com/p/CZvwMeFvjmS/,"家乡炒米粉，少不了虾仁与蛋丝。Stir fried rice vermicelli with.prawns and fish cakes. #🦐
#lunchoftheday #lunchathome #homecooking #charbeehoon #friedmeehoon #mihungoreng #prawn #fishcake #egg #foodofinstagram #foodoftheday #foodpics #foodphotography #instalunch #instaoftheday #instafood #instagram #instadaily #炒米粉 #自炊 #美味しい",14,392,2022-02-09T06:15:46.000Z,,,Photo,https://www.instagram.com/sze.crafts/,sze.crafts,"coffee, quilting, cooking☕🌷📚",https://instagram.fhio3-1.fna.fbcdn.net/v/t51.2885-15/273574435_924432601599903_2561306316537149568_n.webp?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fhio3-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=uOe4ksdvqQoAX92JjKx&edm=APU89FABAAAA&ccb=7-4&oh=00_AT_RLnT_GYz_bHi_JQdycrktQpaSLHvVKQO_2c6VlA0Urw&oe=6235F732&_nc_sid=86f79a,2.77E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/sze.crafts/,2022-03-14T04:21:14.605Z,https://www.instagram.com/p/CZqqh7TPNgm/,"Is chicken curry your favourite? 年过着还真过了。
#curry #chickencurry #spicyfood #malaysiafood #kariayam #chicken #malaysianfavourite #homemadefood #homecooking #mycooking #instalunch #instafood #instalike #instadaily #instaoftheday #lunchathome #foodofinstagram #foodpics #lunchoftheday #foodpost #foodphotography #instagram #咖喱鸡 #自炊 #午餐 #美味しい",20,278,2022-02-07T06:50:04.000Z,,,Photo,https://www.instagram.com/sze.crafts/,sze.crafts,"coffee, quilting, cooking☕🌷📚",https://instagram.fhio3-1.fna.fbcdn.net/v/t51.2885-15/273455340_449224736727271_8397235484918516666_n.webp?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fhio3-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=Pi3ECf2EyKkAX9mEw1n&edm=APU89FABAAAA&ccb=7-4&oh=00_AT9JePHpen5uQxm02pYbuZsf6f1HXen5uwAPsmtscjbfMA&oe=6236963E&_nc_sid=86f79a,2.77E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/sze.crafts/,2022-03-14T04:21:14.605Z,https://www.instagram.com/p/CZi_5zDv-Dz/,"Gâteau au chocolat 古典巧克力蛋糕 #🎂
#classicchocolatecake #gateauchocolat #chocolatecake #homebaker #homemadefood #homebaking #bakingathome #bakingislove #bakingthrapy #bakingisfun #cakephotography #cakeoftheday #cakepost #heartshaped #strawberry #moist #soft #richofchocolate #instaoftheday #instabake #instacake #古典巧克力蛋糕 #自家烘焙 #自制 #手作りお菓子",12,154,2022-02-04T07:22:54.000Z,,TRUE,,https://www.instagram.com/sze.crafts/,sze.crafts,"coffee, quilting, cooking☕🌷📚",https://instagram.fhio3-1.fna.fbcdn.net/v/t51.2885-15/273240138_368991454596982_5307723153741338836_n.webp?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fhio3-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=gEbM_3-zkRYAX_1i8SE&edm=APU89FABAAAA&ccb=7-4&oh=00_AT-lyULE2ki1iYSzkFd-Jx6bpx26O89YKTFV3Jpn9ttVDw&oe=62356CFD&_nc_sid=86f79a,2.77E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/sze.crafts/,2022-03-14T04:21:14.605Z,https://www.instagram.com/p/CZgWkqgv06G/,"宝宝说，不要饺子，只要金元宝。Hey it's CNY, some ingots for me please, the boy said. 
#wantons #dumplings #homemadefood #cnycelebration #ingot #goodfortune #flatlay #wantonsoup #friedwanton #kidsfavorite #foodofinstagram #foodoftheday #foodpost #foodpics #foodphotography #instaoftheday #instagram #instaoftheday #instafood #餛顿 #炸云吞 #金元宝 #新年快乐 #虎年",25,228,2022-02-03T06:43:16.000Z,,,Photo,https://www.instagram.com/sze.crafts/,sze.crafts,"coffee, quilting, cooking☕🌷📚",https://instagram.fhio3-1.fna.fbcdn.net/v/t51.2885-15/273225861_7055964767807826_1498891185349528417_n.webp?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fhio3-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=NAoTdYG2_bMAX_LrhdM&edm=APU89FABAAAA&ccb=7-4&oh=00_AT-LtSU4zM1amBJjDodkCufAl0l3Ipq-jHOldLvMNMRuCw&oe=62368FB4&_nc_sid=86f79a,2.77E+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
